Random Values=100Normal Distribution Parameters
s=200,l=50000,u=1000000
	Array	Vector
t94	 30697	 3242290
t95	 23146	 3065659
t96	 34054	 3224459
t97	 109084	 3089294
t98	 29089	 3084888
t99	 29718	 3123837
12 66535

t0	 22866	 2586322
t1	 30487	 2588210
t2	 25033	 3595272
t3	 44472	 3295363
t4	 27411	 2803650
t5	 31187	 2838962
t6	 30627	 2748828
t7	 175023	 3204530
t8	 32096	 3360253
t9	 38459	 4055800
t10	 28949	 3189496
t11	 25872	 3700929
t12	 38459	 3154813
t13	 28530	 3043773
t14	 31816	 2485280
t15	 31327	 2667295
t16	 25103	 2436053
t17	 32865	 2876022
t18	 32935	 2623941
t19	 34124	 2617858
t20	 26851	 2713796
t21	 26712	 2949373
t22	 28600	 2632962
t23	 29858	 2472134
t24	 27061	 2442905
t25	 31606	 2787916
t26	 43214	 2697433
t27	 26781	 2849660
t28	 30837	 2415845
t29	 25103	 2342843
t30	 31815	 2650374
t31	 31466	 2615341
t32	 22795	 2394168
t33	 31327	 2928955
t34	 30417	 3016362
t35	 29369	 2868050
t36	 44892	 2890286
t37	 31117	 2721837
t38	 29718	 2576463
t39	 32865	 2679323
t40	 31886	 2661841
t41	 36011	 3724284
t42	 42794	 3448219
t43	 21536	 3125026
t44	 22586	 2715683
t45	 32375	 2488706
t46	 33914	 2539053
t47	 44961	 3997831
t48	 25662	 2392000
t49	 33704	 2528074
t50	 28599	 2470946
t51	 29298	 2467100
t52	 31257	 2438850
t53	 34194	 2522411
t54	 29298	 2400950
t55	 31396	 2589958
t56	 29369	 2539821
t57	 26711	 2364799
t58	 29789	 3038179
t59	 28600	 2656877
t60	 29228	 2685546
t61	 172225	 2659883
t62	 39857	 2652611
t63	 30207	 2475910
t64	 34054	 2905670
t65	 28949	 2596112
t66	 49997	 3237675
t67	 22935	 2680091
t68	 30348	 3068106
t69	 25033	 3077476
t70	 24194	 3036640
t71	 22306	 3087896
t72	 25662	 2760366
t73	 29858	 2515837
t74	 30487	 2527025
t75	 29228	 2585763
t76	 26572	 2447590
t77	 34053	 3029507
t78	 25453	 3194461
t79	 23285	 2392489
t80	 33214	 2765680
t81	 32725	 2419271
t82	 31466	 2337458
t83	 33074	 2478777
t84	 30208	 2295783
t85	 32655	 2498985
t86	 29928	 2411229
t87	 34334	 2397594
t88	 31956	 2412418
t89	 38948	 2422417
t90	 26712	 2356547
t91	 31187	 2450318
t92	 29928	 2533808
t93	 29928	 2863365
t94	 23145	 2808963
t95	 44053	 2596671
t96	 28670	 2701209
t97	 32026	 2730297
t98	 32515	 2881476
t99	 27970	 2982518
13 71630

t0	 25662	 2475421
t1	 36641	 2964687
t2	 27830	 2538004
t3	 30698	 3135794
t4	 31116	 2446401
t5	 33354	 3005453
t6	 23005	 2669952
t7	 26292	 3145025
t8	 27480	 2908257
t9	 32095	 2743025
t10	 26012	 3087756
t11	 27620	 2706943
t12	 37410	 3176001
t13	 26851	 2902874
t14	 30138	 2871687
t15	 30488	 2376336
t16	 36081	 4313474
t17	 29788	 3879658
t18	 30557	 6352212
t19	 52654	 3920564
t20	 37060	 5575133
t21	 33634	 3832668
t22	 35592	 3652051
t23	 33354	 4171455
t24	 87196	 2872876
t25	 46361	 3116775
t26	 27480	 2910565
t27	 29788	 2667016
t28	 22726	 2463253
t29	 32515	 2716243
t30	 25663	 2932521
t31	 32865	 2701348
t32	 26781	 2529683
t33	 34613	 2592056
t34	 40836	 2859729
t35	 28530	 2608838
t36	 32725	 2646318
t37	 34194	 2786937
t38	 32026	 3159918
t39	 27690	 2922312
t40	 29578	 2772463
t41	 35801	 2483672
t42	 31746	 2389203
t43	 32515	 3083490
t44	 29019	 2455352
t45	 30278	 2972729
t46	 25103	 2789385
t47	 28389	 2468498
t48	 33424	 3108942
t49	 27970	 3109362
t50	 25173	 2638206
t51	 34473	 2647646
t52	 33984	 2599748
t53	 24054	 2582966
t54	 24194	 2939514
t55	 32725	 2622543
t56	 39368	 2547514
t57	 31326	 2545346
t58	 35313	 2630445
t59	 26431	 2538983
t60	 31955	 3078036
t61	 26641	 2622893
t62	 32515	 2929026
t63	 35452	 2553877
t64	 36571	 2766030
t65	 33284	 2816516
t66	 25383	 2765680
t67	 35591	 2951611
t68	 30488	 3045730
t69	 27061	 2669953
t70	 25733	 3026011
t71	 26502	 2625200
t72	 32095	 2837563
t73	 29439	 2975036
t74	 28320	 2870079
t75	 27691	 2992587
t76	 23565	 2915110
t77	 23705	 2550450
t78	 27691	 2549331
t79	 25732	 3114747
t80	 27481	 2485630
t81	 32725	 2392279
t82	 45236	 2473885
t83	 32232	 2517691
t84	 32442	 2560585
t85	 44118	 2556651
t86	 32442	 2529807
t87	 30555	 2588683
t88	 33492	 2515267
t89	 32442	 2597212
t90	 38525	 2786343
t91	 25031	 2457724
t92	 30554	 2544703
t93	 29716	 2613015
t94	 25101	 2647485
t95	 27059	 2964008
t96	 24332	 2767185
t97	 28806	 2575817
t98	 33561	 2557639
t99	 33771	 2783617
14 89658

t0	 31393	 2770542
t1	 30694	 2785155
t2	 34960	 3042317
t3	 26989	 2725165
t4	 29925	 2950303
t5	 33282	 2801865
t6	 34050	 2967294
t7	 29785	 3309758
t8	 26010	 2941774
t9	 29576	 3023090
t10	 34959	 2998618
t11	 30904	 3036165
t12	 31603	 3282699
t13	 28807	 2921288
t14	 23912	 3086786
t15	 31254	 2973028
t16	 35380	 3131883
t17	 36148	 3262003
t18	 26849	 3237461
t19	 24122	 3342200
t20	 27059	 3049310
t21	 30065	 2791588
t22	 35239	 2813682
t23	 40693	 3349122
t24	 27339	 2933524
t25	 33770	 2792777
t26	 31534	 2794944
t27	 33212	 2828575
t28	 25870	 2772919
t29	 37057	 2767116
t30	 33841	 2935971
t31	 24611	 3090491
t32	 23773	 2619168
t33	 34540	 3640475
t34	 25590	 3261094
t35	 36498	 3696830
t36	 24891	 3500078
t37	 23563	 3272980
t38	 27478	 3004211
t39	 24821	 3179568
t40	 28457	 3477494
t41	 23912	 3434144
t42	 23353	 3454071
t43	 23493	 3268017
t44	 24262	 3209914
t45	 24471	 3390025
t46	 23353	 2798440
t47	 35589	 3170269
t48	 25730	 2967923
t49	 33561	 3162858
t50	 37546	 2875071
t51	 31603	 2819206
t52	 32722	 2681256
t53	 33911	 2708174
t54	 26779	 2665384
t55	 32932	 2733625
t56	 34959	 2675242
t57	 31464	 2707405
t58	 36079	 2682094
t59	 34959	 2740897
t60	 34610	 2795503
t61	 26849	 3191175
t62	 25380	 2796132
t63	 34750	 3481409
t64	 41182	 3466306
t65	 26009	 3271372
t66	 29506	 3314093
t67	 27967	 2712090
t68	 177664	 3362337
t69	 26010	 2750546
t70	 42161	 3361498
t71	 27758	 3238860
t72	 23563	 3743745
t73	 22933	 3150971
t74	 26220	 2901989
t75	 34400	 3152649
t76	 29645	 3166424
t77	 32442	 2918630
t78	 27199	 3178659
t79	 30974	 2773968
t80	 35519	 2905766
t81	 32722	 3015398
t82	 25521	 2825148
t83	 35100	 2758306
t84	 34260	 2772430
t85	 34960	 2781589
t86	 27618	 2595535
t87	 34610	 2754671
t88	 34540	 2724675
t89	 30275	 2596933
t90	 36148	 2769423
t91	 33142	 2772430
t92	 32512	 2820045
t93	 35309	 2783966
t94	 29016	 3116502
t95	 29436	 3162648
t96	 29436	 3241167
t97	 26289	 3227113
t98	 25031	 3420160
t99	 40762	 3384711
15 84273

t0	 25381	 3379537
t1	 31254	 3370098
t2	 22025	 3411910
t3	 26290	 2958974
t4	 23772	 3003652
t5	 35659	 2870666
t6	 29017	 2737331
t7	 29855	 2598261
t8	 29925	 2668390
t9	 29925	 3095107
t10	 26779	 2864513
t11	 32792	 3050288
t12	 30205	 2574629
t13	 32932	 2700553
t14	 34470	 2640073
t15	 29646	 2630774
t16	 106346	 2748307
t17	 39085	 2684682
t18	 34470	 2746140
t19	 28457	 2681675
t20	 32303	 2674054
t21	 33141	 2777394
t22	 32163	 2700343
t23	 35169	 2744951
t24	 43350	 2721389
t25	 33351	 2752084
t26	 28667	 2587983
t27	 34121	 2714677
t28	 32303	 2738379
t29	 27479	 2605114
t30	 44539	 2824519
t31	 29506	 2852907
t32	 33910	 2985193
t33	 25311	 2656364
t34	 35449	 2842279
t35	 27268	 3195230
t36	 31044	 2941005
t37	 26639	 2690345
t38	 34540	 2842139
t39	 34540	 2983096
t40	 31883	 3051617
t41	 24192	 2707125
t42	 34051	 2673005
t43	 34749	 2966944
t44	 29366	 2632662
t45	 34540	 2928699
t46	 30485	 3126290
t47	 32372	 4607944
t48	 35309	 4479783
t49	 37057	 2870736
t50	 42371	 2924713
t51	 37057	 2954080
t52	 30275	 2819346
t53	 761418	 5066753
t54	 31534	 3959935
t55	 57893	 3322063
t56	 35729	 3128667
t57	 33701	 3881276
t58	 44398	 4135851
t59	 124526	 3229421
t60	 26359	 2710622
t61	 39505	 3640965
t62	 28527	 4717508
t63	 103550	 4408466
t64	 32443	 4745405
t65	 52928	 5224981
t66	 39014	 3462881
t67	 26989	 3307450
t68	 27898	 3199705
t69	 31674	 3104056
t70	 31324	 2785714
t71	 37686	 3084619
t72	 31673	 2821443
t73	 38945	 2857312
t74	 44748	 2785855
t75	 38105	 2839482
t76	 66563	 3165514
t77	 46146	 3775139
t78	 34330	 4223599
t79	 42581	 3452882
t80	 43909	 2681395
t81	 29436	 2593856
t82	 33911	 2841860
t83	 23842	 3807022
t84	 40763	 3808561
t85	 34121	 3728922
t86	 36218	 3700255
t87	 33142	 3586287
t88	 39084	 2991067
t89	 43560	 2877239
t90	 51880	 3042947
t91	 29506	 2780051
t92	 84182	 2843048
t93	 32303	 2535264
t94	 34540	 2674683
t95	 34820	 2684262
t96	 34679	 2854025
t97	 28947	 2614343
t98	 56215	 2767465
t99	 35869	 2877309
16 54887

t0	 31393	 1760981
t1	 5663	 1209530
t2	 4894	 1250432
t3	 5174	 1239525
t4	 4615	 1169256
t5	 4754	 1394115
t6	 4475	 1171983
t7	 4755	 1199112
t8	 7691	 1363282
t9	 4404	 1277071
t10	 4824	 1173451
t11	 4265	 1353423
t12	 4825	 1172472
t13	 4195	 1309024
t14	 5104	 1233302
t15	 5244	 1181283
t16	 5104	 1291405
t17	 4545	 1173591
t18	 4126	 1184079
t19	 5034	 1182541
t20	 4755	 1524935
t21	 5803	 1176528
t22	 4545	 1187715
t23	 4545	 1174990
t24	 5244	 1189393
t25	 7412	 1240294
t26	 5034	 1168626
t27	 4475	 1281476
t28	 5104	 1276232
t29	 5174	 1276512
t30	 4545	 1294830
t31	 4825	 1372860
t32	 5244	 1275323
t33	 4265	 1248684
t34	 4475	 1246587
t35	 4824	 1177087
t36	 4754	 1179325
t37	 5104	 1253718
t38	 5034	 1174290
t39	 4755	 1189043
t40	 6782	 1252740
t41	 6292	 1250641
t42	 4825	 1186946
t43	 4965	 1188903
t44	 5384	 1242461
t45	 4335	 1312521
t46	 4335	 1175899
t47	 5104	 1169186
t48	 5244	 1168207
t49	 5453	 1182261
t50	 4615	 1303571
t51	 4824	 1183030
t52	 4894	 1179184
t53	 5104	 1232114
t54	 5244	 1170165
t55	 4615	 1168767
t56	 4895	 1247007
t57	 4335	 1157021
t58	 4965	 1161844
t59	 5105	 1396423
t60	 3286	 1155482
t61	 3496	 1242881
t62	 4195	 1323218
t63	 3985	 1155062
t64	 4475	 1166110
t65	 6642	 1254768
t66	 4545	 1244699
t67	 4474	 1157999
t68	 4195	 1257633
t69	 4894	 1162544
t70	 4754	 1199881
t71	 4964	 1217500
t72	 4684	 1169116
t73	 4755	 1256655
t74	 4615	 1210858
t75	 4685	 1223933
t76	 6083	 1329091
t77	 4335	 1307836
t78	 6223	 1254768
t79	 4825	 1214424
t80	 4474	 1296579
t81	 4475	 1236239
t82	 4335	 1263437
t83	 4265	 1220227
t84	 4965	 1206104
t85	 4545	 1187295
t86	 4964	 1277421
t87	 5174	 1266444
t88	 5174	 1286930
t89	 4335	 1294691
t90	 4544	 1156461
t91	 4684	 1170166
t92	 4404	 1234560
t93	 4615	 1219528
t94	 4545	 1208970
t95	 4335	 1331259
t96	 3985	 1161425
t97	 4545	 1439493
t98	 5943	 1217850
t99	 4545	 1166110
17 92278

t0	 4894	 3004211
t1	 29296	 3931828
t2	 35169	 3234455
t3	 31534	 3071334
t4	 33142	 3121955
t5	 32303	 3220191
t6	 33841	 3168172
t7	 30065	 3171807
t8	 27618	 3069307
t9	 31883	 3196279
t10	 30834	 3137547
t11	 32163	 3219911
t12	 47336	 3661730
t13	 42371	 3452043
t14	 54677	 3613696
t15	 39365	 3456518
t16	 34330	 3135450
t17	 41812	 3456378
t18	 29925	 3116641
t19	 35449	 3194741
t20	 32302	 3169011
t21	 30555	 3000156
t22	 34680	 3033717
t23	 32582	 3133142
t24	 32233	 3096715
t25	 32442	 3216696
t26	 39714	 3171597
t27	 31464	 3024139
t28	 32163	 3124612
t29	 31393	 3416314
t30	 40483	 3255361
t31	 31463	 3236203
t32	 30624	 3221660
t33	 32932	 3104196
t34	 32163	 3206418
t35	 31743	 3165026
t36	 40204	 3150272
t37	 31254	 3188868
t38	 27129	 3046652
t39	 33491	 3148735
t40	 33491	 3147685
t41	 32932	 3173695
t42	 30414	 3178240
t43	 29996	 3215297
t44	 29436	 3298850
t45	 30066	 3368280
t46	 31673	 3110279
t47	 35868	 3067419
t48	 29856	 3225645
t49	 30275	 3217045
t50	 32162	 3095386
t51	 32163	 3090841
t52	 31534	 3233476
t53	 33492	 3381698
t54	 28174	 3166382
t55	 28246	 3263499
t56	 33488	 3408827
t57	 29992	 3118516
t58	 34118	 3146822
t59	 33349	 3385850
t60	 46492	 3446955
t61	 40619	 3261264
t62	 28595	 3105217
t63	 32789	 3226866
t64	 41599	 3382984
t65	 32650	 3137307
t66	 31251	 3179185
t67	 30762	 3163175
t68	 28175	 3076062
t69	 31252	 3124723
t70	 35026	 3137936
t71	 31462	 3075643
t72	 29504	 3058445
t73	 27476	 3149193
t74	 31182	 3235955
t75	 33489	 3636560
t76	 28735	 3068931
t77	 33279	 3122835
t78	 30203	 3227915
t79	 28175	 3273428
t80	 32580	 3164014
t81	 60685	 3191140
t82	 32510	 3416612
t83	 26987	 3349285
t84	 30273	 3492887
t85	 31391	 3174501
t86	 28595	 3299996
t87	 55931	 3184289
t88	 42927	 3470726
t89	 26147	 3231270
t90	 31881	 3557208
t91	 30972	 3375712
t92	 30832	 3269094
t93	 30622	 3222811
t94	 30623	 3533717
t95	 27756	 3208409
t96	 31461	 3171145
t97	 32090	 3239800
t98	 33769	 3223930
t99	 30412	 3081446
18 99435

t0	 33000	 2940290
t1	 35866	 3006079
t2	 37753	 3026913
t3	 37404	 3087668
t4	 32789	 2906033
t5	 33349	 3274687
t6	 33139	 3015167
t7	 35865	 3024816
t8	 45654	 3050335
t9	 33140	 2979232
t10	 35517	 3051173
t11	 34258	 2977694
t12	 35796	 2999297
t13	 46633	 3087948
t14	 30902	 2932180
t15	 34887	 3013979
t16	 36285	 3061730
t17	 33349	 3076831
t18	 42717	 2948750
t19	 96970	 2991607
t20	 38033	 2996151
t21	 35866	 3304960
t22	 31252	 3006288
t23	 33349	 2921694
t24	 46632	 3008037
t25	 35796	 3024746
t26	 35866	 3022019
t27	 32860	 2995312
t28	 31881	 2911486
t29	 37404	 3061940
t30	 35586	 2979931
t31	 35236	 2998668
t32	 31671	 2906592
t33	 33769	 3018243
t34	 38033	 2997480
t35	 35376	 3003771
t36	 34188	 3053200
t37	 36146	 2998248
t38	 51317	 3128637
t39	 48520	 3150311
t40	 38523	 3067742
t41	 33489	 2988810
t42	 35027	 2926797
t43	 33978	 2998668
t44	 47681	 3044251
t45	 34887	 2993074
t46	 32440	 2912394
t47	 35726	 2991677
t48	 36775	 3036980
t49	 39082	 3000416
t50	 45654	 3053760
t51	 35166	 2940569
t52	 35167	 3064037
t53	 36215	 3004051
t54	 37055	 3299366
t55	 46143	 3052991
t56	 36775	 2921273
t57	 34887	 3041455
t58	 36565	 3012371
t59	 34467	 3060122
t60	 34468	 2942457
t61	 36775	 3005240
t62	 35796	 3004121
t63	 35586	 3091163
t64	 37474	 3055019
t65	 38662	 2992796
t66	 33559	 3073266
t67	 33909	 3022159
t68	 34817	 3091443
t69	 37125	 3017126
t70	 36775	 3274687
t71	 48100	 3093471
t72	 36774	 3009086
t73	 36216	 3019082
t74	 33978	 3057535
t75	 39431	 2997130
t76	 51456	 3037540
t77	 36355	 3026494
t78	 36425	 3075224
t79	 33698	 2928545
t80	 34258	 2992725
t81	 47961	 3075573
t82	 36146	 3041315
t83	 33699	 2999926
t84	 31251	 2926867
t85	 35586	 2985104
t86	 47471	 3294263
t87	 36145	 2998878
t88	 33768	 3047328
t89	 31182	 2911206
t90	 35307	 3027682
t91	 39082	 3000905
t92	 34538	 2996151
t93	 31811	 2917918
t94	 35795	 3036141
t95	 34328	 3001115
t96	 35586	 2979512
t97	 36844	 3064877
t98	 33908	 3156184
t99	 34118	 3355368
19 18960

t0	 6082	 494430
t1	 2657	 539804
t2	 3076	 461501
t3	 2447	 461850
t4	 2587	 466674
t5	 2377	 477650
t6	 3426	 2099438
t7	 3426	 683966
t8	 3006	 665089
t9	 2866	 768212
t10	 5384	 786459
t11	 3636	 1050942
t12	 5103	 1134350
t13	 10277	 1101421
t14	 5104	 629503
t15	 4755	 1264739
t16	 3776	 627336
t17	 3076	 641458
t18	 3147	 622162
t19	 3216	 714798
t20	 4055	 634536
t21	 4404	 567490
t22	 2936	 648030
t23	 4474	 558610
t24	 3496	 747937
t25	 2797	 639711
t26	 3356	 491843
t27	 2446	 471917
t28	 2517	 441714
t29	 2237	 466883
t30	 2307	 453670
t31	 2587	 466534
t32	 3566	 455767
t33	 2587	 618037
t34	 2727	 453460
t35	 2516	 543719
t36	 3216	 453390
t37	 3495	 500792
t38	 3076	 444091
t39	 2307	 468911
t40	 3286	 545117
t41	 3007	 466534
t42	 2517	 453041
t43	 2796	 464646
t44	 2517	 453321
t45	 2796	 481635
t46	 3986	 496247
t47	 2726	 479957
t48	 3146	 673059
t49	 2726	 502679
t50	 3426	 449335
t51	 3356	 507643
t52	 2797	 454369
t53	 2517	 462829
t54	 2726	 521346
t55	 3076	 632160
t56	 2517	 481985
t57	 2307	 491213
t58	 2727	 449965
t59	 2307	 462758
t60	 2587	 480517
t61	 3636	 493101
t62	 2517	 588674
t63	 2936	 480657
t64	 2586	 522255
t65	 2377	 470729
t66	 4055	 483593
t67	 2866	 522954
t68	 2657	 448216
t69	 2447	 543859
t70	 3356	 455208
t71	 2517	 467303
t72	 2796	 466394
t73	 4405	 476392
t74	 2726	 457375
t75	 2238	 465555
t76	 2517	 707037
t77	 3845	 540713
t78	 3006	 450244
t79	 2587	 461080
t80	 2866	 450384
t81	 2727	 467373
t82	 2726	 459682
t83	 2797	 583010
t84	 3006	 924749
t85	 2447	 466045
t86	 2587	 454159
t87	 2308	 468841
t88	 3007	 446469
t89	 3006	 476322
t90	 3147	 448147
t91	 2587	 578815
t92	 2866	 456536
t93	 3076	 519109
t94	 3286	 464506
t95	 2936	 471568
t96	 2517	 455767
t97	 2587	 504637
t98	 2727	 454579
t99	 2587	 616569
20 73502

t0	 12655	 2614073
t1	 33418	 2585758
t2	 34468	 2577019
t3	 28804	 2437611
t4	 35446	 2645814
t5	 35795	 2592470
t6	 27826	 2463898
t7	 34747	 2645464
t8	 41948	 2552269
t9	 28525	 2517941
t10	 30203	 2507245
t11	 34047	 2580864
t12	 27896	 2502561
t13	 27826	 2583380
t14	 33908	 2502700
t15	 32230	 2615332
t16	 30343	 2706429
t17	 26287	 2634627
t18	 27616	 2884219
t19	 23841	 3621879
t20	 23491	 2556744
t21	 33698	 2651337
t22	 40550	 2714329
t23	 29853	 2917219
t24	 32021	 3139614
t25	 28105	 2812907
t26	 27546	 2448098
t27	 35167	 2713769
t28	 32440	 2635676
t29	 34258	 2586038
t30	 29364	 2682728
t31	 30273	 2554926
t32	 32300	 2844578
t33	 33139	 3019922
t34	 27266	 2738868
t35	 47890	 3410250
t36	 31391	 2705311
t37	 26568	 2943786
t38	 23421	 2653155
t39	 34328	 2525492
t40	 32510	 2503819
t41	 32090	 2795010
t42	 32160	 2559890
t43	 29644	 2652456
t44	 35866	 2665809
t45	 28804	 2565203
t46	 32790	 2690348
t47	 22303	 2701465
t48	 22792	 2714609
t49	 34467	 2567091
t50	 25589	 2623372
t51	 30412	 2716497
t52	 26567	 2692446
t53	 31601	 2576599
t54	 34397	 3016007
t55	 25798	 2553178
t56	 46003	 2869118
t57	 29503	 3186177
t58	 22582	 3316356
t59	 26008	 2875829
t60	 32859	 2518221
t61	 34397	 2538217
t62	 29434	 2858561
t63	 28734	 3357744
t64	 30622	 3572240
t65	 33769	 3600834
t66	 23981	 3297898
t67	 41598	 2918058
t68	 30832	 2601139
t69	 25728	 2989440
t70	 25029	 3086550
t71	 30692	 2653504
t72	 36215	 3862032
t73	 41458	 3285944
t74	 175273	 2504239
t75	 34817	 2490255
t76	 30342	 2470610
t77	 34258	 2561427
t78	 26147	 2555275
t79	 41738	 2577088
t80	 32020	 2610857
t81	 33628	 2585688
t82	 30202	 2528428
t83	 34748	 2657139
t84	 32580	 2542412
t85	 32930	 2722579
t86	 52925	 2887016
t87	 39641	 3326144
t88	 27126	 3020551
t89	 29504	 2903585
t90	 24191	 2910437
t91	 29363	 2694334
t92	 32370	 2938752
t93	 32790	 3119130
t94	 26218	 2442575
t95	 33978	 2821506
t96	 29084	 2516194
t97	 147448	 2651127
t98	 26148	 2637983
t99	 31112	 3305659
21 38649

t0	 26217	 967676
t1	 3776	 1121555
t2	 3635	 1024445
t3	 4125	 1120157
t4	 5524	 1389115
t5	 5244	 1481401
t6	 5104	 780517
t7	 3845	 941808
t8	 4615	 1152038
t9	 5523	 1141201
t10	 4474	 776811
t11	 3845	 979841
t12	 4405	 862036
t13	 4894	 844138
t14	 4195	 790025
t15	 3845	 1122045
t16	 4684	 1111348
t17	 4404	 846585
t18	 3845	 884828
t19	 4405	 979631
t20	 5034	 775343
t21	 3565	 1167699
t22	 5104	 992146
t23	 3356	 954881
t24	 4405	 1010253
t25	 4055	 940269
t26	 3356	 780726
t27	 3496	 995012
t28	 5733	 1103098
t29	 3566	 777860
t30	 3566	 780447
t31	 3706	 876718
t32	 4335	 786948
t33	 4125	 784292
t34	 3916	 864762
t35	 4545	 786459
t36	 4404	 903145
t37	 4544	 929153
t38	 5174	 792471
t39	 3566	 1003751
t40	 3006	 905032
t41	 3216	 785970
t42	 2796	 787578
t43	 3566	 797995
t44	 4195	 863015
t45	 4754	 792052
t46	 2797	 791003
t47	 3566	 841551
t48	 4475	 785830
t49	 3216	 904893
t50	 3217	 884897
t51	 5173	 867699
t52	 3216	 849382
t53	 2867	 835538
t54	 3916	 813865
t55	 7550	 849801
t56	 4195	 805756
t57	 3776	 992845
t58	 5663	 991306
t59	 3985	 793591
t60	 3356	 944884
t61	 4474	 897692
t62	 4265	 923979
t63	 4545	 868398
t64	 3636	 797366
t65	 3915	 1122744
t66	 4894	 987950
t67	 4195	 911604
t68	 4544	 938382
t69	 3775	 924469
t70	 3915	 801141
t71	 3635	 797785
t72	 3915	 1011930
t73	 3425	 792052
t74	 4614	 1179933
t75	 4264	 1012280
t76	 4475	 1014307
t77	 3635	 1084991
t78	 4824	 1060870
t79	 4614	 1015217
t80	 4614	 876018
t81	 3636	 1065205
t82	 3915	 796807
t83	 3146	 788346
t84	 3356	 924120
t85	 3706	 975156
t86	 3566	 796876
t87	 3216	 921183
t88	 4265	 839174
t89	 3566	 883150
t90	 4055	 935235
t91	 3705	 793450
t92	 4055	 1113795
t93	 4195	 1067302
t94	 3916	 792891
t95	 3007	 797086
t96	 3286	 800512
t97	 3286	 931251
t98	 4265	 1019621
t99	 3915	 960195
22 65052

t0	 4405	 3229174
t1	 33559	 2765016
t2	 26987	 2798156
t3	 26777	 2583870
t4	 33209	 2627706
t5	 29154	 2616870
t6	 33559	 2514376
t7	 30552	 3203096
t8	 25029	 2768582
t9	 24540	 2418874
t10	 34257	 2956230
t11	 24330	 2609947
t12	 29993	 2817172
t13	 29574	 3058793
t14	 43207	 3040057
t15	 22722	 2497178
t16	 32230	 2554227
t17	 32999	 2359797
t18	 34048	 2387203
t19	 25589	 2278067
t20	 34607	 2584220
t21	 27336	 2415238
t22	 119762	 2376436
t23	 35586	 2448797
t24	 31671	 2733485
t25	 73129	 2882821
t26	 28805	 2846326
t27	 27546	 2454761
t28	 27194	 3323256
t29	 31040	 3141327
t30	 56906	 3147860
t31	 23000	 3731251
t32	 39498	 3300824
t33	 28592	 2624383
t34	 28733	 2774759
t35	 29082	 2430876
t36	 35164	 2608025
t37	 80326	 2737217
t38	 259851	 2614877
t39	 33696	 2701983
t40	 41316	 2887871
t41	 24538	 2249811
t42	 33487	 2897239
t43	 30200	 2757211
t44	 28733	 2462545
t45	 33976	 2448773
t46	 30480	 2521268
t47	 26775	 3712797
t48	 36842	 2269386
t49	 33067	 2463104
t50	 33976	 2468208
t51	 32298	 2564682
t52	 27195	 2527280
t53	 31179	 2399067
t54	 42994	 2534481
t55	 32647	 2495052
t56	 33486	 2438706
t57	 28033	 2578734
t58	 29712	 2808524
t59	 27754	 3175197
t60	 118496	 3458398
t61	 29222	 2357472
t62	 43414	 2475268
t63	 32857	 2525462
t64	 48727	 3583815
t65	 23420	 3042719
t66	 30830	 3076765
t67	 37961	 2549092
t68	 31598	 2898986
t69	 24118	 3020628
t70	 28313	 3488949
t71	 33557	 3944965
t72	 37052	 4494240
t73	 95566	 4220826
t74	 29781	 3655192
t75	 30621	 4016761
t76	 30201	 3454344
t77	 39009	 3395410
t78	 46559	 3472380
t79	 42505	 2948901
t80	 34185	 2533083
t81	 36073	 2292107
t82	 34396	 2448703
t83	 31389	 2328249
t84	 34605	 2513998
t85	 32927	 2493584
t86	 30061	 2414587
t87	 32438	 2459329
t88	 33486	 2501414
t89	 26915	 2493235
t90	 39358	 2793354
t91	 29432	 2604739
t92	 30620	 2588101
t93	 39708	 2895421
t94	 28244	 2801394
t95	 26076	 2589849
t96	 28943	 2520639
t97	 31180	 2525113
t98	 31669	 2392146
t99	 33766	 2415915
23 58771

t0	 33556	 1711442
t1	 5173	 1231027
t2	 4754	 1326244
t3	 4544	 1314289
t4	 4963	 1210055
t5	 5103	 1203763
t6	 5243	 1272414
t7	 5244	 1244101
t8	 6292	 1303243
t9	 4264	 1415797
t10	 4753	 1298420
t11	 4264	 1224946
t12	 4824	 1307508
t13	 4754	 1204532
t14	 4754	 1218024
t15	 5243	 1280243
t16	 5243	 1415727
t17	 5523	 1388812
t18	 4404	 1252280
t19	 4195	 1206140
t20	 4195	 1272414
t21	 4544	 1315198
t22	 4544	 1191599
