Random Values=100Normal Distribution Parameters
s=200,l=50000,u=1000000
	Array	Vector
t84	 28836	 3224750
t85	 44196	 3175457
t86	 33723	 3166869
t87	 34072	 3233338
t88	 32746	 3299107
t89	 43846	 3259799
t90	 29115	 3063955
t91	 32815	 3178529
t92	 32536	 3144597
t93	 33304	 3157095
t94	 31628	 3239062
t95	 45313	 3212181
t96	 28277	 3096910
t97	 32676	 3148856
t98	 32885	 3203455
t99	 32675	 3194239
12 84679

t0	 38680	 2918452
t1	 27649	 2707737
t2	 34770	 2715626
t3	 34700	 2679949
t4	 31837	 2633658
t5	 35119	 2683160
t6	 35957	 2662005
t7	 33723	 2539890
t8	 35329	 2764430
t9	 33304	 2610548
t10	 34421	 2680297
t11	 34002	 2553296
t12	 36725	 2754027
t13	 33443	 2671571
t14	 29115	 2593233
t15	 33374	 2841232
t16	 30721	 2693214
t17	 32675	 2619625
t18	 33583	 2967954
t19	 38610	 2708715
t20	 33234	 2660259
t21	 28766	 2581783
t22	 34770	 2830618
t23	 30860	 2745928
t24	 31488	 2620951
t25	 41822	 2671500
t26	 36656	 2678692
t27	 34421	 2585692
t28	 35748	 2620462
t29	 35817	 2806182
t30	 28696	 2640360
t31	 32606	 2534026
t32	 34840	 2622347
t33	 37493	 2586530
t34	 30162	 2528720
t35	 35398	 2620114
t36	 35678	 3032676
t37	 27579	 2530255
t38	 35678	 2592954
t39	 34910	 2657955
t40	 37702	 2575149
t41	 39448	 2575359
t42	 34630	 2675550
t43	 34282	 2704525
t44	 28068	 2729450
t45	 33653	 2710599
t46	 34631	 2659561
t47	 31209	 2610827
t48	 34631	 2685325
t49	 35329	 2735735
t50	 41263	 2605590
t51	 97468	 2752770
t52	 34072	 2678761
t53	 35398	 2759822
t54	 27160	 2948893
t55	 26043	 2658932
t56	 38331	 2605312
t57	 37493	 2540519
t58	 35050	 2887941
t59	 35049	 2667730
t60	 33513	 2650764
t61	 29045	 2583039
t62	 39238	 2619624
t63	 35049	 2664518
t64	 26461	 2519504
t65	 34002	 2755214
t66	 29394	 2643084
t67	 30162	 2690561
t68	 31698	 2807788
t69	 38541	 2701243
t70	 34490	 2742576
t71	 35747	 2602239
t72	 35119	 3190469
t73	 27230	 2775391
t74	 31838	 2635963
t75	 36864	 2695309
t76	 40914	 2756121
t77	 33234	 2701592
t78	 28207	 2603705
t79	 35258	 3484617
t80	 35678	 5480545
t81	 443074	 4619672
t82	 35608	 3263359
t83	 34212	 2697892
t84	 45941	 3150532
t85	 53901	 5111131
t86	 32955	 3880493
t87	 48804	 3155488
t88	 41961	 2830758
t89	 38750	 3918615
t90	 30791	 3936279
t91	 30860	 3889640
t92	 32955	 4029139
t93	 53342	 11710392
t94	 41402	 4091348
t95	 38959	 9673480
t96	 47547	 5372883
t97	 37632	 5134520
t98	 39238	 2926342
t99	 52644	 3390361
13 75601

t0	 34979	 2716604
t1	 40565	 3667335
t2	 32815	 3897948
t3	 38331	 3180414
t4	 26042	 2904628
t5	 32955	 3156535
t6	 36934	 2662005
t7	 38401	 2659212
t8	 38191	 2484175
t9	 34630	 2591697
t10	 37004	 2683859
t11	 35887	 2538355
t12	 36865	 2600983
t13	 40635	 2671291
t14	 29044	 2864551
t15	 28207	 2529697
t16	 34910	 2672618
t17	 30232	 2438094
t18	 33653	 2553226
t19	 35887	 2619345
t20	 39518	 2605731
t21	 32675	 2728403
t22	 30581	 2689374
t23	 28975	 2561884
t24	 31978	 2715277
t25	 27858	 2670243
t26	 34141	 2646784
t27	 45523	 2491994
t28	 34490	 2642386
t29	 46499	 2674852
t30	 35468	 2606080
t31	 32466	 2609849
t32	 32257	 2632052
t33	 29045	 2482778
t34	 37912	 2574173
t35	 34351	 2520062
t36	 29184	 2475099
t37	 34072	 2569983
t38	 40495	 2505051
t39	 41123	 2494578
t40	 39029	 2536679
t41	 38122	 2548548
t42	 27229	 2407094
t43	 33793	 2516082
t44	 34002	 2575359
t45	 24996	 2482988
t46	 34351	 2615924
t47	 32536	 2599866
t48	 34839	 2485292
t49	 34491	 2578570
t50	 34839	 2643433
t51	 24367	 2572357
t52	 30232	 2617600
t53	 31907	 2545825
t54	 30651	 2506587
t55	 42939	 2619764
t56	 33653	 2571100
t57	 29952	 2470211
t58	 35049	 2572496
t59	 45592	 2661935
t60	 28975	 2542614
t61	 32885	 2641548
t62	 34561	 2579967
t63	 29114	 2468326
t64	 32536	 2644341
t65	 33863	 2591347
t66	 32606	 2570123
t67	 33793	 2628841
t68	 37703	 2604823
t69	 31209	 2485222
t70	 31418	 2552528
t71	 34840	 2557485
t72	 30930	 2472864
t73	 31419	 2676248
t74	 34072	 2719676
t75	 29883	 2664588
t76	 29603	 2497930
t77	 33653	 2618159
t78	 32675	 2563839
t79	 31628	 2570891
t80	 34421	 2648879
t81	 32536	 2521947
t82	 155628	 2571519
t83	 32326	 2610827
t84	 33653	 2553296
t85	 34211	 2496812
t86	 34421	 2688117
t87	 34002	 2688466
t88	 26601	 2571938
t89	 42310	 2599237
t90	 34979	 2651602
t91	 27858	 2564258
t92	 30441	 2564048
t93	 34770	 2634984
t94	 28975	 2486479
t95	 34282	 2592884
t96	 32606	 2568657
t97	 26252	 2511823
t98	 29883	 2443330
t99	 33933	 2555879
14 23394

t0	 5376	 548920
t1	 2584	 520015
t2	 2862	 529511
t3	 3072	 499348
t4	 3979	 508775
t5	 2583	 507588
t6	 3351	 590533
t7	 3141	 501233
t8	 4050	 529790
t9	 2932	 507169
t10	 2863	 525810
t11	 3491	 503189
t12	 2513	 521830
t13	 3142	 558416
t14	 3421	 539075
t15	 3421	 495508
t16	 3142	 524763
t17	 2583	 534258
t18	 2723	 510100
t19	 2723	 528114
t20	 4189	 636124
t21	 2653	 517083
t22	 2933	 499838
t23	 2304	 533630
t24	 2234	 505842
t25	 3491	 544242
t26	 3980	 594233
t27	 3491	 522458
t28	 3072	 499488
t29	 2862	 525950
t30	 4329	 563443
t31	 3072	 527207
t32	 2584	 514010
t33	 2933	 578454
t34	 3770	 525181
t35	 3002	 505702
t36	 3770	 528812
t37	 8936	 518759
t38	 2723	 528253
t39	 2792	 532303
t40	 4119	 679133
t41	 3281	 506750
t42	 2653	 522598
t43	 2584	 523924
t44	 2653	 504725
t45	 2793	 530557
t46	 2862	 516105
t47	 3072	 614341
t48	 3421	 501513
t49	 3212	 538937
t50	 3282	 539424
t51	 3281	 563862
t52	 3491	 509403
t53	 2653	 522319
t54	 2653	 591022
t55	 3491	 543963
t56	 3072	 516803
t57	 2723	 516454
t58	 3212	 534398
t59	 3002	 543056
t60	 3631	 528044
t61	 4049	 504305
t62	 3072	 525880
t63	 2863	 516454
t64	 3072	 508425
t65	 2862	 542916
t66	 2723	 513871
t67	 2654	 595978
t68	 4119	 511008
t69	 2514	 526229
t70	 3142	 539076
t71	 3491	 528254
t72	 2653	 506959
t73	 2863	 525322
t74	 3351	 594164
t75	 2723	 518758
t76	 3491	 526229
t77	 3212	 511079
t78	 2584	 533350
t79	 3840	 506889
t80	 3490	 531047
t81	 4119	 636683
t82	 2862	 526997
t83	 3281	 506121
t84	 2932	 526368
t85	 3282	 512684
t86	 3211	 561487
t87	 3421	 518898
t88	 2584	 603310
t89	 2514	 529859
t90	 2653	 502211
t91	 3072	 534398
t92	 2862	 526788
t93	 3281	 531675
t94	 3212	 504305
t95	 3212	 610221
t96	 3352	 509821
t97	 2793	 535166
t98	 3771	 512893
t99	 3003	 531535
15 76582

t0	 21924	 2833621
t1	 34491	 2567749
t2	 27159	 2557276
t3	 34072	 2629469
t4	 34700	 2645039
t5	 28905	 2642246
t6	 28626	 2632401
t7	 42031	 2617670
t8	 31279	 2531163
t9	 34421	 2649716
t10	 30720	 2565235
t11	 42032	 2530255
t12	 34770	 2540799
t13	 33164	 2588904
t14	 34421	 2425178
t15	 33234	 2537378
t16	 37074	 2569076
t17	 30861	 2426643
t18	 32816	 2613620
t19	 42031	 2554972
t20	 30371	 2573753
t21	 33793	 2600843
t22	 33792	 2669336
t23	 35399	 2574032
t24	 37214	 2600354
t25	 35538	 2641059
t26	 32815	 2710529
t27	 38959	 2523064
t28	 33303	 2613969
t29	 32536	 2576685
t30	 33793	 2504212
t31	 33793	 2679110
t32	 32745	 2661446
t33	 26182	 2564397
t34	 36655	 2622487
t35	 39168	 2665076
t36	 26950	 2646016
t37	 33303	 2582131
t38	 34560	 2585413
t39	 31069	 2559929
t40	 40705	 2689444
t41	 33304	 2547990
t42	 30860	 2419591
t43	 34561	 2511544
t44	 33583	 2616762
t45	 29185	 2447519
t46	 33234	 2544778
t47	 34910	 2525159
t48	 34002	 2522365
t49	 32815	 2570332
t50	 33792	 2501001
t51	 28347	 2436208
t52	 33513	 2544429
t53	 34211	 2620671
t54	 26531	 2512172
t55	 41752	 2593512
t56	 37423	 2570611
t57	 29464	 2506447
t58	 35957	 2637847
t59	 40845	 2628910
t60	 29534	 2535632
t61	 34700	 2596095
t62	 33932	 2607895
t63	 29394	 2516222
t64	 34561	 2579618
t65	 34491	 2592185
t66	 32745	 2506657
t67	 32187	 2622208
t68	 33653	 2509869
t69	 30301	 2411353
t70	 33304	 2514686
t71	 34560	 2549595
t72	 30442	 2488853
t73	 36375	 2539193
t74	 33024	 2519922
t75	 27649	 2422803
t76	 33584	 2576685
t77	 33374	 2555670
t78	 32466	 2444238
t79	 35957	 2543102
t80	 35538	 2606010
t81	 25554	 2488992
t82	 43358	 2566422
t83	 34421	 2562442
t84	 27300	 2472236
t85	 35119	 2602449
t86	 33653	 2592604
t87	 27928	 2526137
t88	 34840	 2579967
t89	 43498	 2621370
t90	 25833	 2480544
t91	 35468	 2547082
t92	 33304	 2553715
t93	 27928	 2548479
t94	 34002	 2575917
t95	 33374	 2559999
t96	 31069	 2442772
t97	 43428	 2608034
t98	 35119	 2592395
t99	 26042	 2434533
16 82023

t0	 35399	 2624930
t1	 37702	 2621160
t2	 28835	 2520760
t3	 35608	 2687349
t4	 41123	 2616063
t5	 30720	 2591697
t6	 34909	 2615016
t7	 35677	 2668777
t8	 29813	 2586949
t9	 42311	 2640431
t10	 35399	 2634077
t11	 37633	 2579897
t12	 35119	 2708505
t13	 35120	 2691399
t14	 32047	 2685813
t15	 34002	 2622207
t16	 35747	 2685883
t17	 34491	 2642665
t18	 28696	 2543731
t19	 35538	 2653975
t20	 34770	 2699637
t21	 29184	 2604683
t22	 37703	 2597212
t23	 33722	 2564467
t24	 30860	 2497929
t25	 37004	 2637707
t26	 35329	 2576965
t27	 31978	 2500303
t28	 37982	 2563629
t29	 34281	 2603985
t30	 32466	 2492902
t31	 35189	 2559789
t32	 35259	 2579409
t33	 34142	 2652649
t34	 39378	 2802621
t35	 34980	 2648530
t36	 33863	 2635613
t37	 37911	 2572775
t38	 36027	 2733011
t39	 32675	 2697123
t40	 29254	 2622906
t41	 42171	 2693633
t42	 35119	 2709063
t43	 30302	 2575498
t44	 34770	 2656908
t45	 35607	 2673176
t46	 32745	 2587158
t47	 42311	 2668777
t48	 34421	 2637777
t49	 31837	 2688047
t50	 34840	 2563210
t51	 34770	 2695448
t52	 33094	 2647343
t53	 29953	 2516710
t54	 35678	 2574033
t55	 34630	 2624651
t56	 27648	 2488433
t57	 35399	 2579478
t58	 34840	 2581363
t59	 27370	 2507285
t60	 37353	 2633518
t61	 34002	 2625350
t62	 29953	 2500861
t63	 34910	 2564048
t64	 33723	 2656000
t65	 27719	 2577662
t66	 33863	 2667660
t67	 34142	 2644061
t68	 30023	 2568866
t69	 34141	 2687280
t70	 40146	 2659351
t71	 32047	 2641967
t72	 89019	 2593303
t73	 42590	 2688326
t74	 31837	 2655232
t75	 27090	 2563350
t76	 34631	 2637847
t77	 34561	 2760869
t78	 28276	 2535771
t79	 39518	 2579967
t80	 36306	 2552388
t81	 31838	 2500233
t82	 33304	 2614527
t83	 35748	 2599237
t84	 32047	 2507565
t85	 35538	 2575219
t86	 34211	 2674083
t87	 32815	 2515942
t88	 32466	 2643572
t89	 34561	 2739294
t90	 35259	 2695448
t91	 36306	 2707247
t92	 51806	 2666752
t93	 40844	 2708434
t94	 26811	 2598678
t95	 33793	 2743554
t96	 34421	 2655930
t97	 31488	 2578571
t98	 34142	 2655860
t99	 36236	 2719396
17 17881

t0	 5167	 376816
t1	 3212	 364038
t2	 2862	 370043
t3	 2443	 366203
t4	 2653	 376048
t5	 2863	 365365
t6	 2862	 375209
t7	 2374	 555413
t8	 2653	 397761
t9	 3491	 365714
t10	 3421	 387986
t11	 3072	 412004
t12	 2932	 379469
t13	 2723	 366761
t14	 2304	 373743
t15	 2654	 367879
t16	 2444	 462204
t17	 2373	 365434
t18	 2444	 390360
t19	 2793	 367040
t20	 3351	 388336
t21	 2793	 364387
t22	 2653	 393223
t23	 2722	 373883
t24	 3072	 390570
t25	 2583	 498790
t26	 2514	 379539
t27	 2583	 368507
t28	 2374	 374791
t29	 3351	 371998
t30	 3351	 376676
t31	 2793	 371858
t32	 3491	 380865
t33	 2723	 375978
t34	 3212	 453826
t35	 3282	 372067
t36	 2304	 381354
t37	 2304	 365644
t38	 3142	 384705
t39	 2863	 363759
t40	 2653	 394271
t41	 2932	 366133
t42	 2514	 388335
t43	 2164	 369973
t44	 3561	 505912
t45	 3212	 385543
t46	 3840	 391338
t47	 2793	 368856
t48	 3072	 398040
t49	 2304	 374930
t50	 2722	 382959
t51	 2583	 364457
t52	 2443	 386171
t53	 2513	 519316
t54	 2653	 378351
t55	 2234	 360827
t56	 2933	 384774
t57	 2653	 383029
t58	 2234	 386729
t59	 2723	 379538
t60	 2444	 387358
t61	 3002	 378003
t62	 3282	 464718
t63	 3282	 391967
t64	 2723	 399576
t65	 2723	 376397
t66	 2723	 390500
t67	 3840	 386729
t68	 3352	 409630
t69	 2653	 436371
t70	 4050	 604846
t71	 3700	 387497
t72	 2444	 391477
t73	 3072	 366482
t74	 2862	 376048
t75	 3282	 471630
t76	 3281	 392664
t77	 2164	 363690
t78	 2443	 368158
t79	 2514	 372905
t80	 2793	 388894
t81	 2374	 369554
t82	 2234	 379538
t83	 2932	 449777
t84	 2863	 418219
t85	 2653	 358243
t86	 2443	 373674
t87	 2304	 357825
t88	 2514	 373464
t89	 2793	 440351
t90	 3421	 375698
t91	 2793	 364877
t92	 2792	 366901
t93	 3771	 371160
t94	 2723	 376676
t95	 3630	 369763
t96	 2654	 382680
t97	 2583	 367111
t98	 2514	 492576
t99	 2444	 369275
18 93194

t0	 38471	 3169033
t1	 48105	 2943516
t2	 35957	 3030163
t3	 41403	 3125466
t4	 31558	 3011101
t5	 31070	 3059836
t6	 35119	 3553110
t7	 41334	 4069075
t8	 33303	 4238737
t9	 34002	 4194750
t10	 41403	 4221072
t11	 42730	 4252281
t12	 55158	 3146412
t13	 39728	 2935767
t14	 36097	 4234617
t15	 52853	 3111642
t16	 36027	 3013056
t17	 34840	 3064374
t18	 43428	 3037284
t19	 32745	 2925573
t20	 35468	 3099493
t21	 36516	 3062768
t22	 35817	 3019201
t23	 33443	 3083923
t24	 38890	 2940166
t25	 35887	 3204851
t26	 34630	 3195984
t27	 33164	 3061162
t28	 33862	 3047757
t29	 35119	 2949452
t30	 33862	 2968093
t31	 35328	 2971095
t32	 35957	 3031210
t33	 33164	 2995044
t34	 35748	 3016548
t35	 39797	 2968163
t36	 34700	 3018922
t37	 34142	 3063396
t38	 31209	 2878235
t39	 37214	 3104031
t40	 42869	 3154162
t41	 32815	 2992180
t42	 33513	 3049084
t43	 31698	 2917264
t44	 37982	 3040356
t45	 35608	 2983244
t46	 44056	 2988550
t47	 33095	 2913494
t48	 36585	 3045941
t49	 35747	 2992041
t50	 35957	 2994415
t51	 41613	 3018712
t52	 34002	 2919918
t53	 36725	 2998883
t54	 35119	 3000070
t55	 35259	 3049362
t56	 37004	 2952035
t57	 44894	 3032257
t58	 36446	 3106615
t59	 35608	 3039169
t60	 34491	 2999163
t61	 31907	 3040147
t62	 34770	 3000838
t63	 38820	 3055227
t64	 34490	 3029464
t65	 33304	 2983244
t66	 35398	 2944703
t67	 36656	 4147413
t68	 97188	 4516548
t69	 41612	 4553203
t70	 43916	 4709389
t71	 41193	 4368112
t72	 88601	 4963322
t73	 43358	 4488830
t74	 57321	 4699754
t75	 44894	 4746463
t76	 44825	 4645225
t77	 39308	 4642223
t78	 112968	 4484501
t79	 60184	 3975517
t80	 30650	 2944913
t81	 36236	 3088322
t82	 36026	 3031908
t83	 35957	 3073101
t84	 34142	 2922012
t85	 43078	 2954409
t86	 37982	 3002375
t87	 35399	 3060045
t88	 34491	 3019340
t89	 33165	 2919848
t90	 38401	 2986176
t91	 34980	 3020737
t92	 34282	 3036446
t93	 32466	 2897505
t94	 34980	 2923479
t95	 34421	 3031977
t96	 37842	 2974656
t97	 33374	 2978287
t98	 32466	 2956154
t99	 34211	 3025205
19 26048

t0	 5167	 587181
t1	 2443	 511706
t2	 2862	 606451
t3	 3491	 534189
t4	 2932	 532722
t5	 3421	 543963
t6	 3840	 556112
t7	 3281	 538028
t8	 2653	 631866
t9	 3631	 552342
t10	 3002	 528184
t11	 3561	 558765
t12	 2863	 553668
t13	 2932	 547385
t14	 3561	 557019
t15	 3630	 683463
t16	 2584	 529999
t17	 2723	 551573
t18	 3351	 553389
t19	 2723	 536632
t20	 2863	 560929
t21	 4120	 630121
t22	 4468	 540752
t23	 2932	 552551
t24	 3421	 549339
t25	 3701	 540473
t26	 4049	 554855
t27	 4189	 566306
t28	 3142	 605055
t29	 2653	 556670
t30	 3352	 552132
t31	 3561	 541659
t32	 2374	 554157
t33	 2653	 555762
t34	 3910	 668381
t35	 4259	 544312
t36	 2444	 556809
t37	 2723	 532373
t38	 2932	 559324
t39	 3421	 552620
t40	 2932	 537331
t41	 3910	 633890
t42	 2723	 553459
t43	 2793	 540053
t44	 2932	 550177
t45	 3560	 559602
t46	 3142	 536143
t47	 2583	 628445
t48	 4328	 551923
t49	 3072	 538307
t50	 3002	 551783
t51	 2653	 547593
t52	 3281	 598701
t53	 4748	 553458
t54	 3281	 648832
t55	 2793	 537609
t56	 3002	 547174
t57	 3282	 545918
t58	 3421	 538308
t59	 2723	 557159
t60	 2444	 623488
t61	 3980	 539495
t62	 3281	 554297
t63	 2793	 554087
t64	 2443	 535165
t65	 3351	 553599
t66	 3281	 560580
t67	 4050	 609104
t68	 3561	 549758
t69	 2723	 554715
t70	 2444	 538029
t71	 2584	 557578
t72	 2862	 563582
t73	 3351	 549758
t74	 4398	 554436
t75	 2863	 545290
t76	 3142	 536492
t77	 3491	 557578
t78	 2932	 558136
t79	 3142	 540681
t80	 3072	 624186
t81	 2793	 551364
t82	 2723	 536143
t83	 3980	 555064
t84	 4189	 560091
t85	 4329	 536562
t86	 3351	 560161
t87	 3631	 559742
t88	 2653	 542777
t89	 2514	 552551
t90	 3561	 557508
t91	 3770	 534957
t92	 3002	 551224
t93	 3840	 676131
t94	 3631	 534817
t95	 3910	 556600
t96	 3770	 543754
t97	 2862	 541310
t98	 2653	 556391
t99	 3211	 552202
20 55538

t0	 81759	 1617925
t1	 5237	 1200475
t2	 6353	 1267502
t3	 5097	 1184137
t4	 5307	 1185743
t5	 5097	 1307089
t6	 5097	 1191049
t7	 3910	 1182741
t8	 4957	 1268758
t9	 5516	 1181624
t10	 4887	 1211646
t11	 5167	 1196565
t12	 5027	 1185185
t13	 5027	 1186231
t14	 5376	 1203407
t15	 5376	 1329781
t16	 5446	 1187000
t17	 5027	 1183928
t18	 7191	 1313932
t19	 5376	 1186162
t20	 5656	 1195030
t21	 5097	 1255493
t22	 4817	 1189234
t23	 5236	 1190630
t24	 5795	 1300177
t25	 5446	 1217790
t26	 6632	 1190560
t27	 4887	 1274693
t28	 4190	 1208155
t29	 5097	 1191887
t30	 5097	 1246277
t31	 5236	 1183090
t32	 4818	 1169266
t33	 5237	 1271411
t34	 4259	 1162423
t35	 5167	 1182881
t36	 4678	 1234826
t37	 4888	 1159700
t38	 5376	 1170453
t39	 5376	 1259543
t40	 4887	 1169685
t41	 4887	 1183858
t42	 4818	 1292288
t43	 5306	 1162773
t44	 5166	 1176597
t45	 5586	 1241389
t46	 5376	 1183160
t47	 5097	 1171640
t48	 4888	 1189374
t49	 5236	 1242856
t50	 4818	 1171780
t51	 4888	 1170592
t52	 5097	 1290054
t53	 5377	 1156768
t54	 5516	 1167729
t55	 5516	 1238597
t56	 5027	 1175480
t57	 5306	 1173175
t58	 5167	 1237758
t59	 5656	 1169615
t60	 5306	 1179739
t61	 5515	 1266105
t62	 4748	 1198450
t63	 5097	 1174642
t64	 4539	 1306252
t65	 8238	 1240272
t66	 4608	 1170662
t67	 5166	 1267711
t68	 6074	 1176876
t69	 5096	 1190141
t70	 5446	 1301015
t71	 5167	 1195099
t72	 4887	 1196844
t73	 5167	 1296197
t74	 5306	 1173594
t75	 5446	 1198241
t76	 5166	 1264709
t77	 5376	 1198729
t78	 4887	 1188675
t79	 5376	 1348841
t80	 4678	 1189862
t81	 4817	 1190421
t82	 5376	 1335506
t83	 5096	 1207666
t84	 5166	 1191329
t85	 5307	 1289844
t86	 5376	 1229799
t87	 5097	 1205711
t88	 5167	 1380330
t89	 5306	 1187000
t90	 4608	 1198869
t91	 4678	 1282303
t92	 5027	 1204943
t93	 5027	 1196286
t94	 4817	 1220024
t95	 5306	 1194471
t96	 4888	 1252630
t97	 4817	 1227914
t98	 5376	 1207736
t99	 5306	 1193842
21 38506

t0	 5515	 604705
t1	 3211	 782327
t2	 3700	 812698
t3	 3631	 808369
t4	 3840	 800060
t5	 4049	 847607
t6	 3910	 893548
t7	 4329	 803971
t8	 5236	 831968
t9	 3909	 821426
t10	 5236	 974191
t11	 4538	 789029
t12	 3770	 791333
t13	 3072	 798176
t14	 4468	 834203
t15	 4399	 891594
t16	 4747	 800968
t17	 4190	 810394
t18	 4119	 826801
t19	 4469	 895852
t20	 4887	 841813
t21	 4538	 808788
t22	 3771	 800200
t23	 4259	 957922
t24	 4957	 799642
t25	 5167	 806554
t26	 4538	 809346
t27	 3840	 808649
t28	 4748	 878607
t29	 3840	 803202
t30	 3630	 804529
t31	 4329	 850470
t32	 4608	 897249
t33	 4678	 818842
t34	 3211	 800130
t35	 3142	 793637
t36	 4190	 832736
t37	 4539	 941095
t38	 4119	 798874
t39	 3282	 798594
t40	 3979	 805157
t41	 4608	 890406
t42	 4608	 795173
t43	 4190	 805855
t44	 3910	 799083
t45	 3770	 811580
t46	 4538	 877071
t47	 4748	 807392
t48	 4608	 806205
t49	 3631	 803202
t50	 4049	 920150
t51	 4678	 796849
t52	 4189	 796918
t53	 4539	 805366
t54	 4818	 807671
t55	 4050	 869601
t56	 4608	 811790
t57	 4468	 818423
t58	 4329	 799013
t59	 4469	 880074
t60	 4818	 806903
t61	 3980	 813676
t62	 5306	 824148
t63	 4958	 813606
t64	 4608	 943539
t65	 3770	 798455
t66	 3840	 829176
t67	 4958	 790915
t68	 4189	 871067
t69	 3840	 793428
t70	 3910	 799711
t71	 4887	 794545
t72	 4399	 788750
t73	 4957	 783374
t74	 4189	 787493
t75	 4608	 785119
t76	 4468	 787632
t77	 4259	 940118
t78	 4538	 805227
t79	 3701	 797407
t80	 4119	 794125
t81	 3351	 793777
t82	 4678	 864503
t83	 4049	 789867
t84	 4259	 827290
t85	 3770	 796500
t86	 4748	 887055
t87	 4957	 839299
t88	 5237	 786167
t89	 3631	 801248
t90	 4259	 785119
t91	 3840	 920848
t92	 3561	 776112
t93	 2653	 784561
t94	 3421	 789797
t95	 3910	 863387
t96	 4538	 780302
t97	 3840	 800200
t98	 6005	 826453
t99	 4678	 800200
22 82540

t0	 5097	 2754376
t1	 62558	 2625977
t2	 31908	 2576964
t3	 36725	 2486967
t4	 33374	 2727146
t5	 34630	 2681484
t6	 24367	 2584017
t7	 34980	 2680088
t8	 31698	 2619903
t9	 38121	 2552039
t10	 33374	 2701872
t11	 34351	 2734547
t12	 31349	 2594070
t13	 34421	 2711367
t14	 35818	 2779790
t15	 34002	 2692586
t16	 47826	 2535771
t17	 33583	 2605241
t18	 33933	 2668358
t19	 26112	 2594559
t20	 32955	 2587298
t21	 33304	 2573963
t22	 31488	 2584785
t23	 29184	 2576476
t24	 33024	 2598748
t25	 28975	 2511614
t26	 40984	 2632261
t27	 36027	 2617530
t28	 31209	 2557415
t29	 32326	 2561395
t30	 35189	 2621579
t31	 39169	 2628003
t32	 34630	 2650973
t33	 32676	 2669126
t34	 35120	 2627165
t35	 34770	 2626536
t36	 52434	 3685696
t37	 28905	 3487060
t38	 32397	 2687768
t39	 31489	 2546383
t40	 33234	 2736711
t41	 54669	 2657676
t42	 33234	 2606079
t43	 32955	 2753957
t44	 34142	 2703198
t45	 33094	 2698870
t46	 29534	 2597422
t47	 37144	 2763173
t48	 35957	 2681693
t49	 30092	 2506028
t50	 34910	 2622766
t51	 35398	 2609989
t52	 33094	 2547081
t53	 34071	 2705781
t54	 34072	 2637707
t55	 32955	 2511054
t56	 34631	 2697962
t57	 36655	 2997208
t58	 33653	 2714160
t59	 29883	 2645527
t60	 45871	 2801364
t61	 28626	 2745369
t62	 31209	 2599935
t63	 33932	 2696845
t64	 34701	 2717162
t65	 40495	 2771691
t66	 40425	 2569913
t67	 35468	 2773786
t68	 27858	 2717302
t69	 31838	 2586181
t70	 33863	 2775880
t71	 33933	 2724074
t72	 38191	 2647831
t73	 40285	 2621579
t74	 41472	 2741109
t75	 34142	 2724283
t76	 31558	 2655860
t77	 34351	 2675060
t78	 35328	 2733918
t79	 36446	 2605102
t80	 36167	 2622417
t81	 34840	 2618088
t82	 37213	 2530046
t83	 35050	 2667590
t84	 36446	 2609710
t85	 32885	 2507634
t86	 39587	 2595746
t87	 35747	 2665635
t88	 42171	 2631982
t89	 28765	 2620182
t90	 39517	 2714439
t91	 37982	 2726378
t92	 29464	 2564257
t93	 34910	 2687628
t94	 38959	 2692166
t95	 35468	 2757797
t96	 42101	 2810161
t97	 40635	 2922291
t98	 53412	 2879213
t99	 38959	 2720025
23 54226

t0	 42381	 1617925
t1	 5585	 1240202
t2	 5935	 1326848
t3	 5446	 1247743
t4	 5516	 1260590
t5	 6493	 1333551
t6	 6005	 1236851
t7	 6005	 1234127
t8	 6494	 1380120
t9	 5864	 1225471
t10	 6005	 1237689
t11	 6633	 1299409
t12	 5027	 1163471
t13	 5236	 1174851
t14	 4887	 1246067
t15	 4747	 1163610
t16	 5027	 1148041
t17	 5237	 1278114
t18	 4259	 1158234
t19	 6005	 1148460
t20	 4958	 1238177
t21	 5027	 1158373
t22	 6283	 1165356
t23	 5236	 1246556
t24	 5795	 1170104
t25	 5167	 1166263
t26	 6423	 1361409
t27	 5935	 1146155
t28	 5515	 1155232
t29	 5097	 1306601
t30	 5655	 1182322
t31	 5166	 1173525
t32	 6493	 1162144
t33	 6494	 1168358
t34	 5236	 1166822
t35	 5376	 1170522
t36	 6075	 1315677
t37	 5307	 1171151
t38	 5725	 1165565
t39	 6353	 1229799
