Random Values=100Normal Distribution Parameters
s=200,l=50000,u=1000000
	Array	Vector
t84	 31977	 3102229
t85	 35049	 3014605
t86	 34980	 3035202
t87	 32955	 2929425
t88	 46500	 3045046
t89	 35259	 2979625
t90	 35888	 3014256
t91	 33164	 3044069
t92	 31349	 2920488
t93	 39309	 3008810
t94	 34421	 2985979
t95	 35957	 3031361
t96	 30581	 2919999
t97	 34840	 2968663
t98	 37633	 3035202
t99	 34561	 3044487
12 78423

t0	 31558	 2452975
t1	 35259	 2555680
t2	 33025	 2593871
t3	 31977	 2564687
t4	 35259	 2658245
t5	 33165	 2618448
t6	 33444	 2545975
t7	 34700	 2560078
t8	 33583	 2683101
t9	 31838	 2643095
t10	 33723	 2552190
t11	 33933	 2771912
t12	 32187	 2678982
t13	 35050	 2625011
t14	 34422	 2653917
t15	 36236	 2641209
t16	 31418	 2598828
t17	 40216	 2658734
t18	 33234	 2604763
t19	 32047	 2598759
t20	 32606	 2553027
t21	 35538	 2642885
t22	 33374	 2489351
t23	 34072	 2534665
t24	 35817	 2509948
t25	 34003	 2426094
t26	 33862	 2534245
t27	 34840	 2552887
t28	 32326	 2609860
t29	 27439	 2546115
t30	 36377	 2714938
t31	 31838	 2505619
t32	 34002	 2555959
t33	 34072	 2565385
t34	 31140	 2510227
t35	 33583	 2712983
t36	 33723	 2665506
t37	 42102	 2667042
t38	 34840	 2531523
t39	 33094	 2681774
t40	 32955	 2628292
t41	 29324	 2583189
t42	 34002	 2633738
t43	 33584	 2702999
t44	 27090	 2543392
t45	 33723	 2616143
t46	 34421	 2581723
t47	 30162	 2545905
t48	 34421	 2617609
t49	 35747	 2551281
t50	 34980	 2451090
t51	 33793	 2503175
t52	 35049	 2542483
t53	 27648	 2417437
t54	 32536	 2548907
t55	 32396	 2526006
t56	 28137	 2447250
t57	 35329	 2577394
t58	 32606	 2572506
t59	 27788	 2552887
t60	 33862	 2561125
t61	 33583	 2607207
t62	 27020	 2500452
t63	 34631	 2599876
t64	 33932	 2580535
t65	 29184	 2531243
t66	 35049	 2648121
t67	 33165	 2621799
t68	 30650	 2558473
t69	 33583	 2611396
t70	 34282	 2640231
t71	 32257	 2512880
t72	 34980	 2588285
t73	 32257	 2636251
t74	 30861	 2549186
t75	 33723	 2687709
t76	 33654	 2535502
t77	 36656	 2471966
t78	 33932	 2510018
t79	 34561	 2567689
t80	 29533	 2448925
t81	 35817	 2543950
t82	 32815	 2527752
t83	 35329	 2456745
t84	 33723	 2566921
t85	 34002	 2499125
t86	 29674	 2433844
t87	 33444	 2588704
t88	 33583	 2616563
t89	 28486	 2515324
t90	 34770	 2628781
t91	 33165	 2571389
t92	 32047	 2544718
t93	 33862	 2651961
t94	 32396	 2595267
t95	 31559	 2662993
t96	 28207	 2624941
t97	 41613	 2637090
t98	 31838	 2501430
t99	 35399	 2594709
13 15319

t0	 5516	 350425
t1	 2304	 338766
t2	 2444	 342256
t3	 2443	 402371
t4	 2444	 334715
t5	 2234	 348540
t6	 2234	 329200
t7	 2374	 353846
t8	 2653	 335972
t9	 2653	 336600
t10	 2932	 352729
t11	 3002	 343164
t12	 2723	 347981
t13	 2234	 346655
t14	 2373	 451803
t15	 2723	 356081
t16	 2304	 338276
t17	 3212	 355941
t18	 2793	 339115
t19	 2513	 341069
t20	 3072	 365645
t21	 2304	 349587
t22	 2374	 361666
t23	 3073	 339533
t24	 3072	 407607
t25	 2862	 352311
t26	 2234	 340511
t27	 2653	 347772
t28	 3771	 345678
t29	 2862	 337508
t30	 2374	 363760
t31	 2862	 338835
t32	 2584	 355103
t33	 2443	 338626
t34	 2654	 423316
t35	 3142	 351473
t36	 3002	 342675
t37	 3491	 351403
t38	 3002	 344420
t39	 3003	 337787
t40	 3003	 359641
t41	 2723	 339673
t42	 2304	 356220
t43	 2094	 339394
t44	 2304	 455434
t45	 2584	 356429
t46	 2723	 340441
t47	 2304	 344979
t48	 2164	 354055
t49	 3002	 361526
t50	 3212	 372000
t51	 22831	 356220
t52	 2444	 358663
t53	 3491	 349099
t54	 3909	 428553
t55	 3072	 368019
t56	 2793	 346934
t57	 2583	 348470
t58	 6703	 343583
t59	 2932	 343792
t60	 2932	 365297
t61	 3072	 352450
t62	 2513	 360200
t63	 2653	 344421
t64	 2862	 444402
t65	 25973	 363761
t66	 2723	 347283
t67	 2793	 352659
t68	 2862	 346166
t69	 2793	 345398
t70	 3142	 356779
t71	 3072	 353357
t72	 3980	 359641
t73	 3072	 463183
t74	 4539	 370114
t75	 23808	 363830
t76	 5376	 352101
t77	 3212	 367182
t78	 2723	 348400
t79	 2863	 350215
t80	 3212	 382751
t81	 3211	 348540
t82	 3142	 355732
t83	 2584	 415986
t84	 3910	 347283
t85	 2095	 359781
t86	 2304	 340929
t87	 6702	 357337
t88	 3002	 352031
t89	 3142	 349099
t90	 3142	 353427
t91	 2584	 353357
t92	 3142	 362853
t93	 5237	 348051
t94	 2723	 329828
t95	 2513	 356429
t96	 2653	 337159
t97	 3002	 350355
t98	 3142	 337509
t99	 3003	 340511
14 57102

t0	 28347	 1742839
t1	 4678	 1235250
t2	 25624	 1220518
t3	 5376	 1362252
t4	 6214	 1240486
t5	 5167	 1216748
t6	 5306	 1295783
t7	 5306	 1193219
t8	 5516	 1197548
t9	 5935	 1375658
t10	 5376	 1207252
t11	 5167	 1222543
t12	 5167	 1272185
t13	 5237	 1433118
t14	 5585	 1191542
t15	 30022	 1296692
t16	 5516	 1185678
t17	 5097	 1214094
t18	 5515	 1353803
t19	 4747	 1212489
t20	 10263	 1217864
t21	 4678	 1293340
t22	 5516	 1193288
t23	 5167	 1190845
t24	 5027	 1292013
t25	 4608	 1185887
t26	 4957	 1201038
t27	 5516	 1311214
t28	 4119	 1168013
t29	 5027	 1192939
t30	 5167	 1279516
t31	 4887	 1189309
t32	 4818	 1186515
t33	 4678	 1256405
t34	 4468	 1190356
t35	 4678	 1211371
t36	 4329	 1305489
t37	 4678	 1257942
t38	 4468	 1236647
t39	 4608	 1241952
t40	 5027	 1194545
t41	 4957	 1209557
t42	 4957	 1280075
t43	 5167	 1205995
t44	 5097	 1208509
t45	 5166	 1328878
t46	 4957	 1204320
t47	 4957	 1206344
t48	 5237	 1275536
t49	 4678	 1201806
t50	 4329	 1224567
t51	 5795	 1289849
t52	 4958	 1211372
t53	 5236	 1213466
t54	 5027	 1323432
t55	 4957	 1205228
t56	 5027	 1209626
t57	 4817	 1296970
t58	 4818	 1203831
t59	 5027	 1209277
t60	 5306	 1283914
t61	 4887	 1206764
t62	 5236	 1225405
t63	 4958	 1339979
t64	 5167	 1201596
t65	 6772	 1218563
t66	 5516	 1290896
t67	 4608	 1206554
t68	 4888	 1239090
t69	 5865	 1295015
t70	 5097	 1209836
t71	 5027	 1202295
t72	 6005	 1362322
t73	 4957	 1203482
t74	 4817	 1207182
t75	 5097	 1287684
t76	 4887	 1212558
t77	 5725	 1237694
t78	 5237	 1311842
t79	 4887	 1187772
t80	 5097	 1215211
t81	 5655	 1367349
t82	 4748	 1206484
t83	 4888	 1199502
t84	 4678	 1283914
t85	 5306	 1205925
t86	 4538	 1219401
t87	 4398	 1294318
t88	 4398	 1200898
t89	 4678	 1201946
t90	 4538	 1345634
t91	 4818	 1196779
t92	 5516	 1207462
t93	 5097	 1285381
t94	 4817	 1193428
t95	 4608	 1211860
t96	 4888	 1305279
t97	 4887	 1208858
t98	 5097	 1201876
t99	 5097	 1207392
15 87818

t0	 5306	 2440547
t1	 34491	 2722060
t2	 32954	 2701044
t3	 27230	 2652450
t4	 34072	 2680238
t5	 35677	 2653846
t6	 29604	 2551630
t7	 45173	 2682751
t8	 33165	 2693573
t9	 30022	 2590589
t10	 32885	 2647283
t11	 34561	 2655033
t12	 31837	 2659572
t13	 36027	 2563849
t14	 34910	 2678213
t15	 31698	 2707468
t16	 28137	 2661247
t17	 33443	 2776170
t18	 33513	 2703628
t19	 30302	 2653148
t20	 34700	 2735326
t21	 33863	 2854857
t22	 43078	 2740283
t23	 28556	 2625151
t24	 33583	 2696017
t25	 34421	 2753479
t26	 28068	 2689175
t27	 33234	 2719686
t28	 35958	 2658105
t29	 30860	 2549396
t30	 34421	 2664110
t31	 35050	 2786783
t32	 25345	 2643303
t33	 31838	 2591078
t34	 43986	 2711377
t35	 33094	 2637928
t36	 28696	 2547232
t37	 35050	 2629758
t38	 32047	 2686871
t39	 29813	 2704674
t40	 43078	 2729740
t41	 35049	 2722618
t42	 33304	 2902195
t43	 32885	 2704815
t44	 34980	 2764929
t45	 34003	 2776799
t46	 41054	 2660270
t47	 33095	 2745520
t48	 34002	 2821064
t49	 28905	 2931799
t50	 47058	 4076842
t51	 46430	 2665087
t52	 53482	 2735046
t53	 34980	 2722898
t54	 33793	 2831188
t55	 32047	 2636670
t56	 34421	 2721781
t57	 37703	 2682821
t58	 34002	 2596036
t59	 34003	 2671651
t60	 36516	 2622218
t61	 32117	 2582770
t62	 41961	 2700346
t63	 33932	 3225949
t64	 40216	 3287809
t65	 28836	 3711684
t66	 24228	 3485329
t67	 27719	 2827627
t68	 50969	 3151102
t69	 34560	 2882576
t70	 48036	 2924747
t71	 29325	 2705024
t72	 43078	 2797325
t73	 33444	 2810102
t74	 34422	 2820156
t75	 26601	 2664319
t76	 45522	 2716055
t77	 34909	 2769258
t78	 25973	 2618726
t79	 38261	 2845292
t80	 34840	 2735326
t81	 32885	 2716893
t82	 30581	 2574112
t83	 32606	 2687360
t84	 34421	 2664808
t85	 31349	 2589402
t86	 33862	 2822671
t87	 28137	 2726878
t88	 37074	 2593941
t89	 104450	 2562871
t90	 33654	 2607695
t91	 33932	 2739306
t92	 33025	 2666903
t93	 35119	 2739166
t94	 44685	 2722689
t95	 30931	 2648680
t96	 34212	 2758716
t97	 33094	 2876990
t98	 26811	 2722828
t99	 33304	 2639114
16 45003

t0	 34352	 1546367
t1	 3840	 1044502
t2	 4957	 1069778
t3	 4050	 1129194
t4	 4887	 1065169
t5	 3979	 1058048
t6	 5446	 1088279
t7	 4887	 1136175
t8	 4608	 1060631
t9	 4049	 1069847
t10	 6354	 1187004
t11	 4748	 1052043
t12	 5027	 1062167
t13	 4119	 1056162
t14	 4678	 1128356
t15	 4538	 1062097
t16	 4888	 1068311
t17	 4888	 1126541
t18	 4678	 1056861
t19	 5097	 1067543
t20	 4538	 1060421
t21	 4747	 1180791
t22	 4468	 1080180
t23	 4119	 1076969
t24	 4957	 1134639
t25	 4957	 1061958
t26	 4399	 1068799
t27	 4398	 1127309
t28	 4957	 1060492
t29	 5376	 1063773
t30	 4538	 1062307
t31	 4748	 1180093
t32	 3421	 1110133
t33	 5515	 1062307
t34	 3910	 1161730
t35	 4468	 1063913
t36	 5166	 1063982
t37	 4678	 1063773
t38	 5097	 1129892
t39	 4259	 1048552
t40	 5237	 1071523
t41	 5027	 1355061
t42	 4259	 1302975
t43	 5166	 1055883
t44	 4328	 1161032
t45	 4398	 1047435
t46	 3840	 1045549
t47	 4538	 1053020
t48	 4398	 1127239
t49	 4469	 1058955
t50	 4888	 1055325
t51	 4818	 1170457
t52	 3840	 1045271
t53	 4538	 1041919
t54	 5097	 1049739
t55	 4678	 1123050
t56	 4678	 1061958
t57	 4748	 1072221
t58	 4539	 1122910
t59	 3840	 1046318
t60	 4468	 1048901
t61	 4818	 1056651
t62	 5097	 1049320
t63	 3770	 1043455
t64	 4399	 1062027
t65	 4399	 1150280
t66	 5027	 1054766
t67	 3980	 1051135
t68	 4608	 1125703
t69	 4678	 1037730
t70	 5167	 1049459
t71	 5027	 1056581
t72	 5307	 1150907
t73	 5097	 1041431
t74	 4957	 1053579
t75	 5097	 1113066
t76	 4678	 1048552
t77	 5236	 1059095
t78	 5167	 1055464
t79	 4189	 1122212
t80	 4189	 1047994
t81	 4887	 1048902
t82	 5237	 1164802
t83	 4538	 1043665
t84	 4050	 1101126
t85	 5515	 1066146
t86	 5097	 1122561
t87	 5307	 1046666
t88	 3980	 1046736
t89	 4608	 1131987
t90	 4818	 1045131
t91	 4818	 1054068
t92	 5236	 1058816
t93	 4678	 1186376
t94	 5097	 1049041
t95	 5027	 1052881
t96	 5236	 1135058
t97	 4399	 1046318
t98	 5097	 1045969
t99	 5027	 1163057
17 71538

t0	 4887	 2197156
t1	 33094	 2532709
t2	 30372	 2435520
t3	 42520	 2531243
t4	 34142	 2521398
t5	 30720	 2414853
t6	 32187	 2540249
t7	 33653	 2514765
t8	 31210	 2451928
t9	 33863	 2605252
t10	 33863	 2610977
t11	 29324	 2433705
t12	 34072	 2511694
t13	 34003	 2509669
t14	 28906	 2421836
t15	 34352	 2573553
t16	 31698	 2554633
t17	 27788	 2511973
t18	 36585	 2468545
t19	 33025	 2545765
t20	 24716	 2363676
t21	 34770	 2457932
t22	 34909	 2376243
t23	 32676	 2505479
t24	 33513	 2501849
t25	 36097	 2380153
t26	 37982	 2440757
t27	 32885	 2462540
t28	 29952	 2338959
t29	 33583	 2570621
t30	 34421	 2484883
t31	 31139	 2433495
t32	 43288	 2546533
t33	 34560	 2554911
t34	 26113	 2470639
t35	 39727	 2489142
t36	 34631	 2513858
t37	 26951	 2444667
t38	 35049	 2597711
t39	 35817	 2532569
t40	 32187	 2503594
t41	 32048	 2511903
t42	 33025	 2568666
t43	 35817	 2441035
t44	 32955	 2551351
t45	 33723	 2442712
t46	 112130	 2466520
t47	 38052	 2495007
t48	 32256	 2349153
t49	 33723	 2517767
t50	 31977	 2479786
t51	 32187	 2462470
t52	 42241	 2536549
t53	 32745	 2639184
t54	 32186	 2392721
t55	 38541	 2441455
t56	 34701	 2498637
t57	 31558	 2410105
t58	 37354	 2769747
t59	 33514	 2529567
t60	 31419	 2445434
t61	 34421	 2559450
t62	 37283	 2531592
t63	 30441	 2433426
t64	 32676	 2494587
t65	 34560	 2701743
t66	 29115	 2449274
t67	 34282	 2523214
t68	 41054	 2547301
t69	 38470	 2444736
t70	 33932	 2537736
t71	 49781	 2621938
t72	 31210	 2429725
t73	 35818	 2513858
t74	 33654	 2587447
t75	 24855	 2452277
t76	 34770	 2467079
t77	 32605	 2417506
t78	 33514	 2348385
t79	 33583	 2481322
t80	 32745	 2377360
t81	 32397	 2522865
t82	 34421	 2481811
t83	 31907	 2378128
t84	 33933	 2463727
t85	 34002	 2452766
t86	 29674	 2349711
t87	 34072	 2444108
t88	 42171	 2619565
t89	 26112	 2553376
t90	 33165	 2546323
t91	 42101	 2543670
t92	 25903	 2410873
t93	 34072	 2563150
t94	 33373	 2496682
t95	 34840	 2459049
t96	 33862	 2556448
t97	 32885	 2458909
t98	 41403	 2434332
t99	 33793	 2497519
18 42455

t0	 34142	 1389551
t1	 4748	 1025372
t2	 3910	 1120536
t3	 4468	 1037241
t4	 4398	 1028723
t5	 4748	 1149093
t6	 4818	 1032214
t7	 4958	 1057699
t8	 5167	 1051414
t9	 4957	 1114602
t10	 4259	 1030399
t11	 4468	 1026838
t12	 4538	 1104687
t13	 3351	 1026279
t14	 3281	 1038497
t15	 3701	 1029351
t16	 4189	 1150768
t17	 3980	 1031167
t18	 5097	 1043106
t19	 5237	 1105106
t20	 3980	 1032633
t21	 4678	 1032772
t22	 3631	 1026488
t23	 4398	 1090374
t24	 4329	 1018110
t25	 4329	 1048203
t26	 5167	 1159495
t27	 5166	 1023137
t28	 4608	 1033680
t29	 4608	 1031655
t30	 4538	 1085277
t31	 4678	 1042478
t32	 4748	 1023696
t33	 3910	 1082344
t34	 4608	 1028584
t35	 4608	 1017273
t36	 4399	 1015388
t37	 4748	 1123817
t38	 4888	 1015317
t39	 4817	 1015736
t40	 5167	 1102103
t41	 4608	 1007359
t42	 5027	 1021112
t43	 4747	 1039825
t44	 5166	 1100497
t45	 4608	 1020484
t46	 5865	 1022370
t47	 4678	 1029770
t48	 4468	 1015946
t49	 5097	 1024603
t50	 6074	 1048063
t51	 4957	 1077458
t52	 4958	 1019786
t53	 5236	 1020764
t54	 4887	 1016155
t55	 5236	 1084020
t56	 4817	 1017272
t57	 4748	 1020275
t58	 4468	 1124306
t59	 4608	 1012944
t60	 5166	 1007707
t61	 5027	 1101894
t62	 5167	 1108317
t63	 5935	 1030538
t64	 4119	 1019926
t65	 3840	 1089187
t66	 4538	 1020624
t67	 4050	 1018180
t68	 4957	 1019647
t69	 4538	 1139248
t70	 4957	 1022509
t71	 4957	 1013642
t72	 4747	 1103081
t73	 4957	 1016505
t74	 5237	 1019367
t75	 4748	 1029211
t76	 3770	 1082623
t77	 4747	 1015667
t78	 4748	 1023906
t79	 4609	 1183653
t80	 5237	 1014200
t81	 4818	 1034937
t82	 4538	 1017761
t83	 5027	 1087022
t84	 4609	 1016016
t85	 4748	 1026978
t86	 5027	 1025371
t87	 5446	 1030957
t88	 4538	 1028793
t89	 4608	 1017412
t90	 4189	 1140644
t91	 3980	 1015038
t92	 3980	 1041360
t93	 3701	 1035775
t94	 4957	 1108737
t95	 4398	 1033052
t96	 4608	 1054696
t97	 4119	 1102103
t98	 4469	 1029840
t99	 4748	 1041849
19 25992

t0	 5446	 409213
t1	 2165	 405024
t2	 2164	 517294
t3	 3700	 509894
t4	 2444	 531886
t5	 3141	 559535
t6	 3281	 551017
t7	 3073	 535656
t8	 4049	 554647
t9	 2932	 634730
t10	 3491	 534469
t11	 3491	 561909
t12	 3282	 544873
t13	 3910	 548852
t14	 3701	 547107
t15	 2932	 619301
t16	 4818	 538799
t17	 2723	 556533
t18	 2513	 547456
t19	 3072	 535657
t20	 3002	 552344
t21	 2862	 564562
t22	 3351	 660913
t23	 2792	 547596
t24	 3421	 553740
t25	 3840	 541172
t26	 4329	 582715
t27	 3352	 584601
t28	 3910	 675784
t29	 4608	 569240
t30	 2793	 542429
t31	 2863	 540405
t32	 3003	 548085
t33	 3072	 556463
t34	 2793	 542709
t35	 2932	 624886
t36	 3630	 540544
t37	 3840	 541033
t38	 3352	 556463
t39	 3141	 551645
t40	 3561	 537402
t41	 3282	 664404
t42	 3980	 551854
t43	 3421	 533283
t44	 4049	 552902
t45	 2933	 550598
t46	 3282	 534469
t47	 3560	 553182
t48	 3072	 620278
t49	 3002	 534051
t50	 3840	 555905
t51	 3840	 549900
t52	 2793	 536075
t53	 3211	 552273
t54	 3351	 630402
t55	 3771	 538798
t56	 2444	 546060
t57	 2793	 553810
t58	 2654	 531467
t59	 3002	 556183
t60	 2723	 570916
t61	 2723	 646391
t62	 2862	 550528
t63	 2863	 544803
t64	 3142	 534260
t65	 3352	 560163
t66	 2863	 552483
t67	 2653	 539357
t68	 3701	 565400
t69	 2723	 547945
t70	 3211	 539217
t71	 3281	 551924
t72	 3631	 549202
t73	 4469	 544035
t74	 4119	 631031
t75	 3561	 553740
t76	 3351	 540055
t77	 3631	 545082
t78	 3003	 558837
t79	 2863	 541033
t80	 3142	 554578
t81	 3002	 670199
t82	 3840	 531118
t83	 3561	 553460
t84	 3630	 554577
t85	 2584	 530141
t86	 3072	 559395
t87	 3142	 621116
t88	 2653	 529583
t89	 2862	 556114
t90	 3770	 550249
t91	 4119	 539497
t92	 3701	 564422
t93	 3421	 555625
t94	 2723	 603451
t95	 3142	 553251
t96	 2374	 553042
t97	 3142	 533911
t98	 2514	 550179
t99	 2932	 555835
20 68234

t0	 14453	 2607346
t1	 33583	 2473502
t2	 29254	 2426164
t3	 32048	 2525866
t4	 36306	 2479785
t5	 28277	 2324297
t6	 37284	 2432099
t7	 33234	 2400958
t8	 33862	 2312847
t9	 33374	 2450391
t10	 31629	 2335329
t11	 31838	 2409896
t12	 33583	 2452486
t13	 31558	 2351946
t14	 38471	 2460096
t15	 33025	 2460794
t16	 25973	 2342171
t17	 33793	 2398236
t18	 32676	 2495425
t19	 28626	 2519233
t20	 34980	 2500383
t21	 44405	 2395932
t22	 34491	 2484742
t23	 33654	 2521188
t24	 28905	 2375056
t25	 32327	 2504292
t26	 38470	 2468335
t27	 29604	 2399422
t28	 34421	 2535152
t29	 33933	 2513927
t30	 26392	 2393000
t31	 33374	 2448785
t32	 31907	 2452835
t33	 34072	 2407453
t34	 33374	 2453323
t35	 32955	 2351247
t36	 32256	 2391324
t37	 34003	 2439709
t38	 28975	 2285128
t39	 33583	 2385808
t40	 33793	 2373729
t41	 34421	 2352086
t42	 32466	 2459747
t43	 31209	 2351806
t44	 36516	 2400679
t45	 34491	 2511204
t46	 31000	 2353691
t47	 34072	 2437963
t48	 32955	 2450321
t49	 27579	 2358928
t50	 32047	 2456955
t51	 31349	 2401587
t52	 32257	 2538644
t53	 32047	 2446481
t54	 30302	 2416739
t55	 32396	 2440476
t56	 31559	 2522515
t57	 28626	 2412689
t58	 33932	 2505689
t59	 34072	 2476224
t60	 29743	 2386018
t61	 33444	 2517767
t62	 32746	 2521956
t63	 26112	 2401587
t64	 42381	 2464076
t65	 31489	 2377709
t66	 30930	 2479716
t67	 34770	 2397259
t68	 31629	 2340844
t69	 38611	 2398097
t70	 33584	 2437894
t71	 28207	 2326880
t72	 35747	 2431190
t73	 33792	 2341403
t74	 96002	 2363466
t75	 33374	 2465542
t76	 33654	 2331209
t77	 34840	 2388461
t78	 34980	 2394815
t79	 29673	 2413596
t80	 30371	 2498287
t81	 33584	 2489211
t82	 26113	 2388741
t83	 37284	 2471616
t84	 32467	 2411642
t85	 113108	 2381409
t86	 32816	 2451718
t87	 31139	 2398097
t88	 33443	 2468265
t89	 31837	 2540738
t90	 40355	 2409477
t91	 35049	 2481461
t92	 34491	 2538434
t93	 37214	 2375195
t94	 33373	 2521607
t95	 33304	 2470011
t96	 27300	 2351946
t97	 32466	 2392720
t98	 36585	 2496682
t99	 27369	 2298603
21 82860

t0	 33025	 2583258
t1	 32745	 2496891
t2	 34631	 2573762
t3	 33444	 2603715
t4	 33304	 2546533
t5	 34630	 2578301
t6	 32536	 2561824
t7	 30860	 2510715
t8	 33164	 2673116
t9	 32885	 2648470
t10	 32118	 2655522
t11	 42171	 2591567
t12	 33513	 2724922
t13	 31908	 2713611
t14	 25763	 2697553
t15	 36865	 2772679
t16	 26951	 3171279
t17	 50480	 3062570
t18	 29743	 2586120
t19	 34840	 2647352
t20	 34840	 2760390
t21	 30860	 2579278
t22	 32885	 2643652
t23	 34141	 2584376
t24	 33792	 2496612
t25	 34770	 2619355
t26	 33862	 2580535
t27	 29883	 2548139
t28	 35538	 3053145
t29	 27160	 2652310
t30	 34909	 2956304
t31	 27858	 3414043
t32	 27230	 2664598
t33	 36865	 2828465
t34	 37982	 2888300
t35	 37353	 2927190
t36	 41124	 2661945
t37	 37703	 2862537
t38	 37632	 2733860
t39	 34561	 2590170
t40	 34561	 2752291
t41	 34979	 2771422
t42	 40845	 2815478
t43	 27229	 2618517
t44	 37633	 3040228
t45	 28696	 2777357
t46	 31978	 2780638
t47	 34351	 2558332
t48	 34072	 2665505
t49	 30232	 2685544
t50	 23599	 2476434
t51	 32396	 2598968
t52	 32536	 2672558
t53	 24995	 2513019
t54	 34142	 2644909
t55	 38331	 2652589
t56	 27859	 2549815
t57	 38331	 2652659
t58	 34421	 2654404
t59	 29673	 2541925
t60	 34282	 2682890
t61	 33863	 2720664
t62	 31000	 2573483
t63	 34491	 2709422
t64	 34701	 2721152
t65	 32326	 2732184
t66	 27788	 2599945
t67	 33793	 2724224
t68	 34351	 2661317
t69	 30162	 2553933
t70	 35888	 2732532
t71	 34352	 2747124
t72	 31210	 2591986
t73	 34909	 2683519
t74	 36655	 2649727
t75	 32327	 2503036
t76	 160725	 2501708
t77	 33304	 2607974
t78	 32816	 2629479
t79	 35538	 2549396
t80	 39448	 2684915
t81	 32326	 2681494
t82	 26601	 2560497
t83	 39099	 2680587
t84	 43637	 2685125
t85	 33863	 2675351
t86	 34910	 2692177
t87	 34980	 2672836
t88	 33025	 2577184
t89	 35049	 2711726
t90	 34560	 2691129
t91	 39169	 2747614
t92	 27230	 2616841
t93	 49572	 2752012
t94	 34561	 2666344
t95	 30721	 2568596
t96	 33933	 2694062
t97	 34211	 2721431
t98	 30720	 2583118
t99	 43638	 2668578
22 28184

t0	 5516	 891248
t1	 4189	 780235
t2	 3281	 679555
t3	 3002	 662240
t4	 3281	 702665
t5	 3491	 671526
t6	 3840	 830854
t7	 4818	 676483
t8	 2443	 686048
t9	 2654	 663077
t10	 2793	 683744
t11	 3979	 662658
t12	 3700	 776674
t13	 4050	 661123
t14	 3560	 684722
t15	 4538	 675296
t16	 3631	 680183
t17	 4050	 808791
t18	 3980	 667616
t19	 3770	 652185
t20	 4190	 677739
t21	 4329	 659936
t22	 4468	 803205
t23	 4678	 657701
t24	 3490	 673620
t25	 3421	 660005
t26	 2933	 669641
t27	 3630	 700152
t28	 4677	 796084
t29	 3840	 664613
t30	 3002	 678368
t31	 3910	 654141
t32	 3281	 676343
t33	 4957	 759638
t34	 3980	 689330
t35	 3700	 654699
t36	 4189	 681230
t37	 3980	 660914
t38	 4189	 811444
t39	 4259	 657213
t40	 4119	 669432
t41	 3700	 672713
t42	 3840	 682627
t43	 4678	 658260
t44	 3910	 781422
t45	 3491	 659098
t46	 3002	 674039
t47	 3072	 654908
t48	 3979	 692820
t49	 3561	 726893
t50	 3212	 686886
t51	 3561	 655816
t52	 3910	 683186
t53	 2723	 672573
t54	 3980	 799994
t55	 3980	 664194
t56	 3421	 675296
t57	 3002	 659936
t58	 4189	 677879
t59	 3421	 661332
t60	 4189	 751469
t61	 4399	 659796
t62	 3282	 672433
t63	 3840	 665940
t64	 3980	 679974
t65	 3771	 736108
t66	 3491	 676274
t67	 2792	 654350
t68	 2862	 674598
t69	 3840	 663846
t70	 3491	 797271
t71	 4329	 683186
t72	 3770	 681160
t73	 4050	 654281
t74	 2653	 678717
t75	 3631	 657352
t76	 4259	 769413
t77	 3560	 655816
t78	 3421	 678019
t79	 3003	 652326
t80	 3212	 699873
t81	 3352	 736458
t82	 3630	 677042
t83	 3002	 656514
t84	 3352	 681859
t85	 3980	 649812
t86	 3771	 679555
t87	 4609	 659516
t88	 3560	 679066
t89	 3700	 659516
t90	 4190	 676552
t91	 3351	 659377
t92	 2933	 742323
t93	 3840	 661401
t94	 3840	 667685
t95	 3491	 661262
t96	 3910	 676134
t97	 3910	 728917
t98	 4468	 674528
t99	 3840	 660913
23 51696

t0	 2443	 1420621
t1	 5167	 1232387
t2	 4957	 1126191
t3	 4887	 1146370
t4	 4678	 1223869
t5	 5236	 1136525
t6	 5027	 1163544
t7	 4817	 1149930
t8	 4748	 1196779
t9	 4608	 1144065
t10	 3840	 1138410
t11	 4049	 1240905
t12	 3561	 1168084
t13	 4469	 1191264
t14	 5027	 1228547
t15	 5097	 1142599
t16	 5167	 1176113
t17	 5236	 1256684
t18	 6005	 1174297
t19	 4609	 1171854
t20	 4259	 1270439
t21	 4748	 1172691
t22	 3840	 1157610
t23	 5027	 1283146
t24	 4957	 1166757
t25	 4887	 1160472
t26	 4677	 1232178
t27	 4818	 1140574
t28	 4538	 1164802
t29	 4957	 1156772
t30	 4678	 1275187
t31	 4608	 1141342
t32	 4887	 1143786
t33	 4818	 1208090
t34	 4747	 1144763
t35	 4469	 1241114
t36	 5097	 1204948
t37	 3840	 1143577
t38	 4678	 1145601
t39	 4120	 1252844
t40	 4957	 1155655
t41	 4608	 1138271
t42	 4329	 1225545
t43	 4888	 1136665
t44	 5656	 1151675
